time,SM_forecast_old,SM_forecast,SM_cleared,BM_Up_cleared,BM_Down_cleared,reg_cleared,reg_forecast_pre,reg_forecast_DNN,reg_vol_Up,reg_vol_Down,,,,,,,,,,,,,DA,Measurement,reg_cleared,,,
5/19/2022 3:00,185.2323491,,177.98,177.98,157,177.98,1,,0,0,,,,,,,,,,,,,0,0.1108,177.98,,,
5/19/2022 4:00,187.7400177,,185.06,212.81,185.06,212.81,7,,124,0,,,,,,,,,,,,,0,0.1187,212.81,,,
5/19/2022 5:00,195.0683437,,222.33,222.33,161,161,199.18,,0,-43,,,,,,,,,,,,,0,0.118,161,,,
5/19/2022 6:00,193.5388503,,250.04,250.04,170.01,170.01,201.49,,0,-31,,,,,,,,,,,,,0,0.1595,170.01,,,
5/19/2022 7:00,194.6464546,,249.31,249.31,249.31,249.31,204.18,,0,0,,,,,,,,,,,,,0,0.1725,249.31,,,
5/19/2022 8:00,200.8516627,,229.93,229.93,229.93,229.93,170,,0,0,,,,,,,,,,,,,0,0.1172,229.93,,,
5/19/2022 9:00,200.7928152,,198.22,223.62,198.22,223.62,179.17,,50,0,,,,,,,,,,,,,0,0.1313,223.62,,,
5/19/2022 10:00,200.4236605,,183.99,212.79,183.99,212.79,158,,37,0,,,,,,,,,,,,,0,0.0398,212.79,,,
5/19/2022 11:00,201.5810751,,182.96,212.63,182.96,212.63,155.5,,114,0,,,,,,,,,,,,,0,0.0268,212.63,,,
5/19/2022 12:00,203.7283461,,180.8,207,180.8,207,155.5,,2,0,,,,,,,,,,,,,0,0.0103,207,,,
5/19/2022 13:00,199.9168594,,176.2,212.73,176.2,212.73,161,,54,0,,,,,,,,,,,,,0,0.0081,212.73,,,
5/19/2022 14:00,200.7002122,,185.09,185.09,185.09,185.09,174.61,,0,0,,,,,,,,,,,,,0,0.0143,185.09,,,
5/19/2022 15:00,204.9209825,,198.96,198.96,198.96,198.96,403.13,,0,0,,,,,,,,,,,,,0,0.0068,198.96,,,
5/19/2022 16:00,200.4991304,,224.02,322.52,224.02,322.52,275.47,,48,0,,,,,,,,,,,,,0,0,322.52,,,
5/19/2022 17:00,203.1793713,,232.99,537.53,232.99,537.53,241.2,,243,0,,,,,,,,,,,,,0,0,537.53,,,
5/19/2022 18:00,207.4554502,,269.27,537.53,269.27,537.53,287.25,,277,0,,,,,,,,,,,,,0,0,537.53,,,
5/19/2022 19:00,208.4002459,,273.4,701.75,273.4,701.75,280.26,,359,0,,,,,,,,,,,,,0,0,701.75,,,
5/19/2022 20:00,211.8844618,,253,430.03,253,430.03,245.88,,186,0,,,,,,,,,,,,,0,0,430.03,,,
5/19/2022 21:00,212.5599947,,234.38,294.3,234.38,294.3,167,,49,0,,,,,,,,,,,,,0,0,294.3,,,
5/19/2022 22:00,217.7014069,,213.31,213.31,162,162,167,,0,-68,,,,,,,,,,,,,0,0,162,,,
5/19/2022 23:00,215.0405807,,186.93,337.72,186.93,337.72,196.96,,209,0,,,,,,,,,,,,,0,0,337.72,,,
5/20/2022 0:00,214.7940923,,170.68,170.68,160,170.68,185.01,,0,0,,,,,,,,,,,,,0,0,170.68,,,
5/20/2022 1:00,211.2064584,,173.88,173.88,161,161,179.94,,0,-9,,,,,,,,,,,,,0,0,161,,,
5/20/2022 2:00,206.5954165,,174.64,174.64,161,174.64,176.27,,0,0,,,,,,,,,,,,,0,0.0165,174.64,,,
5/20/2022 3:00,206.7434405,,176.59,214.78,176.59,214.78,177.98,,70,0,,,,,,,,,,,,,0.0304,0.0792,214.78,,,
5/20/2022 4:00,204.7477813,,170.89,294.26,170.89,294.26,212.81,,121,0,,,,,,,,,,,,,0.0919,0.1054,294.26,,,
5/20/2022 5:00,207.3059922,,197.96,349.35,197.96,349.35,161,,32,0,,,,,,,,,,,,,0.1254,0.15,349.35,,,
5/20/2022 6:00,208.5449569,,257,470.28,257,470.28,170.01,,177,0,,,,,,,,,,,,,0.1397,0.2164,470.28,,,
5/20/2022 7:00,211.6286359,,250,382.95,250,382.95,249.31,,105,0,,,,,,,,,,,,,0.1015,0.2,382.95,,,
5/20/2022 8:00,215.5249859,,224,309.04,224,309.04,229.93,,76,0,,,,,,,,,,,,,0.1234,0.2229,309.04,,,
5/20/2022 9:00,213.3690193,,204.97,250,204.97,250,223.62,,49,0,,,,,,,,,,,,,0.1633,0.2356,250,,,
5/20/2022 10:00,212.3432912,,200.93,230,200.93,230,212.79,,10,0,,,,,,,,,,,,,0.2621,0.3929,230,,,
5/20/2022 11:00,209.2856127,,196.99,219.99,196.99,219.99,212.63,,15,0,,,,,,,,,,,,,0.3417,0.4254,219.99,,,
5/20/2022 12:00,208.5166725,,189.68,189.68,189.68,189.68,207,,0,0,,,,,,,,,,,,,0.4295,0.5311,189.68,,,
5/20/2022 13:00,209.4552257,,185.33,185.33,185.33,185.33,212.73,,0,0,,,,,,,,,,,,,0.4415,0.474,185.33,,,
5/20/2022 14:00,206.2315035,,189.26,189.26,189.26,189.26,185.09,,0,0,,,,,,,,,,,,,0.4136,0.5841,189.26,,,
5/20/2022 15:00,206.4877636,,190,190,190,190,198.96,,0,0,,,,,,,,,,,,,0.4242,0.6449,190,,,
5/20/2022 16:00,205.9098182,,216.3,216.3,216.3,216.3,322.52,,0,0,,,,,,,,,,,,,0.3894,0.5942,216.3,,,
5/20/2022 17:00,207.9553728,,227.7,348.01,227.7,348.01,537.53,,58,0,,,,,,,,,,,,,0.4391,0.9504,348.01,,,
5/20/2022 18:00,208.2774181,,230.99,230.99,230.99,230.99,537.53,,0,0,,,,,,,,,,,,,0.602,0.929,230.99,,,
5/20/2022 19:00,209.1754389,,231.03,231.03,162.46,162.46,701.75,,0,-22,,,,,,,,,,,,,0.4402,0.6043,162.46,,,
5/20/2022 20:00,209.7710115,,218.03,218.03,161.5,161.5,430.03,,0,-3,,,,,,,,,,,,,0.4118,0.7102,161.5,,,
5/20/2022 21:00,210.8894114,,205.27,205.27,161.5,205.27,294.3,,0,0,,,,,,,,,,,,,0.5882,0.9489,205.27,,,
5/20/2022 22:00,211.412629,,176.3,176.3,161,176.3,162,,0,0,,,,,,,,,,,,,0.8819,1,176.3,,,
5/20/2022 23:00,208.7205292,,134.15,134.15,134.15,134.15,337.72,,0,0,,,,,,,,,,,,,0.809,0.9892,134.15,,,
5/21/2022 0:00,210.3257621,,125.3,125.3,30,30,170.68,,0,-12,,,,,,,,,,,,,0.9985,0.9742,30,,,
5/21/2022 1:00,203.4487173,,96.29,96.29,19.06,19.06,161,,0,-58,,,,,,,,,,,,,0.9674,0.9574,19.06,,,
5/21/2022 2:00,195.6939369,,94.66,94.66,1.5,1.5,174.64,,0,-133,,,,,,,,,,,,,0.9495,1,1.5,,,
5/21/2022 3:00,190.6737118,,91.76,91.76,1.5,1.5,214.78,,0,-115,,,,,,,,,,,,,0.9807,0.998,1.5,,,
5/21/2022 4:00,186.9189938,,90.01,90.01,13.26,13.26,294.26,,0,-80,,,,,,,,,,,,,0.9502,0.9935,13.26,,,
5/21/2022 5:00,186.6723697,,105.14,105.14,12.55,12.55,349.35,,0,-69,,,,,,,,,,,,,0.914,0.947,12.55,,,
5/21/2022 6:00,181.0664467,,119.15,119.15,30,30,470.28,,0,-26,,,,,,,,,,,,,0.7484,0.7635,30,,,
5/21/2022 7:00,176.9193933,,111.03,111.03,111.03,111.03,382.95,,0,0,,,,,,,,,,,,,0.4755,0.4988,111.03,,,
5/21/2022 8:00,180.6060598,,121.69,121.69,121.69,121.69,309.04,,0,0,,,,,,,,,,,,,0.5568,0.8559,121.69,,,
5/21/2022 9:00,177.489203,,137,137,137,137,250,,0,0,,,,,,,,,,,,,0.378,0.3976,137,,,
5/21/2022 10:00,169.8826428,,89.95,94,89.95,94,230,,8,0,,,,,,,,,,,,,0.1379,0.1664,94,,,
5/21/2022 11:00,167.8886297,,53.9,95,53.9,95,219.99,,26,0,,,,,,,,,,,,,0.1126,0.146,95,,,
5/21/2022 12:00,161.7343247,,34.39,172,34.39,172,189.68,,168,0,,,,,,,,,,,,,0.1448,0.1072,172,,,
5/21/2022 13:00,153.397724,,32.34,172,32.34,172,185.33,,210,0,,,,,,,,,,,,,0.0678,0.0142,172,,,
5/21/2022 14:00,147.2943062,,32.57,163,32.57,163,189.26,,188,0,,,,,,,,,,,,,0.1455,0.1077,163,,,
5/21/2022 15:00,145.0336727,,30.78,60,30.78,60,190,,17,0,,,,,,,,,,,,,0.1664,0.1375,60,,,
5/21/2022 16:00,137.3553055,,81.49,81.49,81.49,81.49,216.3,,0,0,,,,,,,,,,,,,0.2221,0.2539,81.49,,,
5/21/2022 17:00,133.7374466,,161.27,161.27,161.27,161.27,348.01,,0,0,,,,,,,,,,,,,0.2276,0.3388,161.27,,,
5/21/2022 18:00,135.8455069,,201,201,163,201,230.99,,0,0,,,,,,,,,,,,,0.1695,0.2063,201,,,
5/21/2022 19:00,133.8483633,,219.32,219.32,163,219.32,162.46,,0,0,,,,,,,,,,,,,0.2432,0.3634,219.32,,,
5/21/2022 20:00,135.92509,,228.11,228.11,168.5,228.11,161.5,,0,0,,,,,,,,,,,,,0.2615,0.4855,228.11,,,
5/21/2022 21:00,140.1787321,,218.48,218.48,168.5,218.48,205.27,,0,0,,,,,,,,,,,,,0.3069,0.3839,218.48,,,
5/21/2022 22:00,142.6932335,,192.76,192.76,168.5,192.76,176.3,,0,0,,,,,,,,,,,,,0.5008,0.6323,192.76,,,
5/21/2022 23:00,138.6096014,,186.58,186.58,164,164,134.15,,0,-92,,,,,,,,,,,,,0.4547,0.6453,164,,,
5/22/2022 0:00,115.0935286,,178.68,178.68,163,163,30,,0,-25,,,,,,,,,,,,,0.5084,0.578,163,,,
5/22/2022 1:00,114.607813,,172.5,172.5,163,163,19.06,,0,-25,,,,,,,,,,,,,0.4353,0.5708,163,,,
5/22/2022 2:00,114.4621581,,170,170,170,170,1.5,,0,0,,,,,,,,,,,,,0.2827,0.3904,170,,,
5/22/2022 3:00,103.2465692,,171,171,171,171,1.5,,0,0,,,,,,,,,,,,,0.2007,0.389,171,,,
5/22/2022 4:00,110.1461925,,169.91,169.91,169.91,169.91,13.26,,0,0,,,,,,,,,,,,,0.1112,0.2823,169.91,,,
5/22/2022 5:00,105.8683019,,166.96,166.96,166.96,166.96,12.55,,0,0,,,,,,,,,,,,,0.0833,0.191,166.96,,,
5/22/2022 6:00,99.56192861,,166.88,166.88,166.88,166.88,30,,0,0,,,,,,,,,,,,,0.1166,0.2492,166.88,,,
5/22/2022 7:00,103.3646781,,160,160,160,160,111.03,,0,0,,,,,,,,,,,,,0.1281,0.2803,160,,,
5/22/2022 8:00,108.3044451,,149.96,149.96,127,127,121.69,,0,-13,,,,,,,,,,,,,0.1514,0.3376,127,,,
5/22/2022 9:00,113.0457718,,138.29,138.29,17,17,137,,0,-57,,,,,,,,,,,,,0.1318,0.3667,17,,,
5/22/2022 10:00,113.030189,,138.25,138.25,17,17,94,,0,-100,,,,,,,,,,,,,0.1193,0.2524,17,,,
5/22/2022 11:00,119.5594878,,136.95,136.95,17,17,95,,0,-71,,,,,,,,,,,,,0.3006,0.5096,17,,,
5/22/2022 12:00,123.7131974,,109.92,109.92,17,17,172,,0,-99,,,,,,,,,,,,,0.2937,0.3991,17,,,
5/22/2022 13:00,115.992171,,101.4,101.4,22.75,22.75,172,,0,-27,,,,,,,,,,,,,0.3072,0.354,22.75,,,
5/22/2022 14:00,120.2750231,,103.7,103.7,26,26,163,,0,-26,,,,,,,,,,,,,0.322,0.4039,26,,,
5/22/2022 15:00,123.9975457,,133.19,133.19,100,100,60,,0,-12,,,,,,,,,,,,,0.3601,0.4463,100,,,
5/22/2022 16:00,119.2443894,,156.62,173,126.55,126.55,81.49,,0,-2,,,,,,,,,,,,,0.3925,0.4953,126.55,,,
5/22/2022 17:00,124.3978134,,195.29,195.29,195.29,195.29,161.27,,0,0,,,,,,,,,,,,,0.3158,0.4231,195.29,,,
5/22/2022 18:00,131.5446396,,213.37,213.37,213.37,213.37,201,,0,0,,,,,,,,,,,,,0.3523,0.4233,213.37,,,
5/22/2022 19:00,140.5012598,,225.55,225.55,164,225.55,219.32,,0,0,,,,,,,,,,,,,0.3559,0.3738,225.55,,,
5/22/2022 20:00,148.8109162,,227.9,227.9,162.5,162.5,228.11,,0,-5,,,,,,,,,,,,,0.4599,0.4132,162.5,,,
5/22/2022 21:00,154.9484386,,219.91,219.91,165,165,218.48,,0,-2,,,,,,,,,,,,,0.5235,0.5435,165,,,
5/22/2022 22:00,164.9478678,,191.24,191.24,191.24,191.24,192.76,,0,0,,,,,,,,,,,,,0.6965,0.5044,191.24,,,
5/22/2022 23:00,161.0878139,,175.89,175.89,175.89,175.89,164,,0,0,,,,,,,,,,,,,0.8193,0.6878,175.89,,,
5/23/2022 0:00,167.6639864,,164.57,164.57,164.57,164.57,163,,0,0,,,,,,,,,,,,,0.6184,0.716,164.57,,,
5/23/2022 1:00,166.8343075,,158.75,158.75,158.75,158.75,163,,0,0,,,,,,,,,,,,,0.6532,0.8059,158.75,,,
5/23/2022 2:00,160.5308325,,155.07,155.07,155.07,155.07,170,,0,0,,,,,,,,,,,,,0.6216,0.6762,155.07,,,
5/23/2022 3:00,158.7266426,,158.2,158.2,158.2,158.2,171,,0,0,,,,,,,,,,,,,0.5708,0.6062,158.2,,,
5/23/2022 4:00,158.5971878,,172.54,172.54,172.54,172.54,169.91,,0,0,,,,,,,,,,,,,0.5097,0.3843,172.54,,,
5/23/2022 5:00,160.6544191,,202.7,202.7,202.7,202.7,166.96,,0,0,,,,,,,,,,,,,0.5921,0.436,202.7,,,
5/23/2022 6:00,160.969664,,224.96,224.96,224.96,224.96,166.88,,0,0,,,,,,,,,,,,,0.5759,0.6029,224.96,,,
5/23/2022 7:00,163.1071564,,230.02,230.02,230.02,230.02,160,,0,0,,,,,,,,,,,,,0.8015,0.6966,230.02,,,
5/23/2022 8:00,167.1405451,,220.97,220.97,171,220.97,127,,0,0,,,,,,,,,,,,,0.9228,0.9074,220.97,,,
5/23/2022 9:00,165.7889586,,211.98,211.98,171,211.98,17,,0,0,,,,,,,,,,,,,0.9212,0.9764,211.98,,,
5/23/2022 10:00,167.8002967,,192.35,192.35,167,192.35,17,,0,0,,,,,,,,,,,,,0.6129,0.7828,192.35,,,
5/23/2022 11:00,165.865252,,184.35,184.35,167,184.35,17,,0,0,,,,,,,,,,,,,0.6503,0.8011,184.35,,,
5/23/2022 12:00,168.7028634,,171.73,171.73,134,171.73,17,,0,0,,,,,,,,,,,,,0.78,0.8845,171.73,,,
5/23/2022 13:00,170.4631135,,171.63,171.63,131,171.63,22.75,,0,0,,,,,,,,,,,,,0.916,0.9707,171.63,,,
5/23/2022 14:00,170.3497737,,169.93,169.93,109,169.93,26,,0,0,,,,,,,,,,,,,0.8604,0.9679,169.93,,,
5/23/2022 15:00,172.4544067,,171.04,171.04,124,171.04,100,,0,0,,,,,,,,,,,,,0.8176,0.8556,171.04,,,
5/23/2022 16:00,171.8789932,,181.63,181.63,136.43,181.63,126.55,,0,0,,,,,,,,,,,,,0.7508,0.7849,181.63,,,
5/23/2022 17:00,174.3212884,,182.22,182.22,140,182.22,195.29,,0,0,,,,,,,,,,,,,0.6454,0.7395,182.22,,,
5/23/2022 18:00,173.8754355,,174.58,174.58,140,174.58,213.37,,0,0,,,,,,,,,,,,,0.4433,0.5147,174.58,,,
5/23/2022 19:00,178.7160271,,171.75,171.75,143.5,171.75,225.55,,0,0,,,,,,,,,,,,,0.3754,0.4272,171.75,,,
5/23/2022 20:00,180.1847846,,168.98,168.98,157.5,168.98,162.5,,0,0,,,,,,,,,,,,,0.3572,0.3719,168.98,,,
5/23/2022 21:00,178.5044791,,163.57,163.57,139,163.57,165,,0,0,,,,,,,,,,,,,0.3805,0.3865,163.57,,,
5/23/2022 22:00,183.8374156,,140.79,140.79,140.79,140.79,191.24,,0,0,,,,,,,,,,,,,0.3883,0.3834,140.79,,,
5/23/2022 23:00,179.157539,,63.67,63.67,63.67,63.67,175.89,,0,0,,,,,,,,,,,,,0.502,0.4304,63.67,,,
5/24/2022 0:00,171.1264697,,74.02,74.02,74.02,74.02,164.57,,0,0,,,,,,,,,,,,,0.6284,0.4242,74.02,,,
5/24/2022 1:00,164.5160733,,66.06,66.06,66.06,66.06,158.75,,0,0,,,,,,,,,,,,,0.7441,0.6397,66.06,,,
5/24/2022 2:00,157.2602951,,48.52,48.52,48.52,48.52,155.07,,0,0,,,,,,,,,,,,,0.9887,0.9783,48.52,,,
5/24/2022 3:00,153.048643,,32.88,32.88,32.88,32.88,158.2,,0,0,,,,,,,,,,,,,0.993,0.95,32.88,,,
5/24/2022 4:00,146.86561,,26.03,26.03,26.03,26.03,172.54,,0,0,,,,,,,,,,,,,0.9408,0.8919,26.03,,,
5/24/2022 5:00,142.8433568,,55.44,55.44,-0.5,-0.5,202.7,,0,-12,,,,,,,,,,,,,0.8128,0.6415,-0.5,,,
5/24/2022 6:00,142.5284171,,154.44,154.44,133.5,154.44,224.96,,0,0,,,,,,,,,,,,,0.977,0.9389,154.44,,,
5/24/2022 7:00,144.8955713,,163.49,163.49,133.5,163.49,230.02,,0,0,,,,,,,,,,,,,0.9815,0.9411,163.49,,,
5/24/2022 8:00,143.5043675,,162.63,162.63,162.63,162.63,220.97,,0,0,,,,,,,,,,,,,0.9467,0.7635,162.63,,,
5/24/2022 9:00,142.7579868,,160.4,160.4,160.4,160.4,211.98,,0,0,,,,,,,,,,,,,0.6648,0.5038,160.4,,,
5/24/2022 10:00,142.728357,,158.3,173.5,158.3,158.3,192.35,,0,0,,,,,,,,,,,,,0.3773,0.2857,158.3,,,
5/24/2022 11:00,137.3068766,,150.5,174.5,150.5,174.5,184.35,,3,0,,,,,,,,,,,,,0.3927,0.5189,174.5,,,
5/24/2022 12:00,134.1152191,,137.56,137.56,18.5,18.5,171.73,,0,-48,,,,,,,,,,,,,0.4466,0.5482,18.5,,,
5/24/2022 13:00,136.166949,,124.5,124.5,124.5,124.5,171.63,,0,0,,,,,,,,,,,,,0.4816,0.7686,124.5,,,
5/24/2022 14:00,132.5284832,,147.79,147.79,147.79,147.79,169.93,,0,0,,,,,,,,,,,,,0.6495,0.9655,147.79,,,
5/24/2022 15:00,128.8148986,,157.44,176,157.44,157.44,171.04,,0,0,,,,,,,,,,,,,0.8698,0.9475,157.44,,,
5/24/2022 16:00,130.945403,,162.63,176.5,162.63,176.5,181.63,,6,0,,,,,,,,,,,,,0.8769,0.9016,176.5,,,
5/24/2022 17:00,130.0028338,,165.03,172,165.03,172,182.22,,6,0,,,,,,,,,,,,,0.7555,0.9344,172,,,
5/24/2022 18:00,127.2181496,,165.61,193,165.61,193,174.58,,4,0,,,,,,,,,,,,,0.7581,0.8704,193,,,
5/24/2022 19:00,128.8801274,,165.74,193,165.74,193,171.75,,6,0,,,,,,,,,,,,,0.7204,0.8009,193,,,
5/24/2022 20:00,130.5870645,,165.48,193,165.48,193,168.98,,6,0,,,,,,,,,,,,,0.7276,0.7505,193,,,
5/24/2022 21:00,128.3215707,,164.97,193,164.97,193,163.57,,6,0,,,,,,,,,,,,,0.7119,0.7376,193,,,
5/24/2022 22:00,128.6633891,,157.77,172.5,157.77,157.77,140.79,,0,0,,,,,,,,,,,,,0.6453,0.833,157.77,,,
5/24/2022 23:00,132.1327681,,190.73,190.73,140,190.73,63.67,,0,0,,,,,,,,,,,,,0.7103,0.9004,190.73,,,
5/25/2022 0:00,110.6831448,,161.47,161.47,129.5,129.5,74.02,,0,-5,,,,,,,,,,,,,0.4536,0.9469,129.5,,,
5/25/2022 1:00,111.8738024,,161.07,161.07,128.5,161.07,66.06,,0,0,,,,,,,,,,,,,0.4167,0.8621,161.07,,,
5/25/2022 2:00,115.465638,,159.36,159.36,140,159.36,48.52,,0,0,,,,,,,,,,,,,0.3129,0.6549,159.36,,,
5/25/2022 3:00,101.9341987,,144.83,144.83,144.83,144.83,32.88,,0,0,,,,,,,,,,,,,0.3046,0.6057,144.83,,,
5/25/2022 4:00,112.3375651,,173.86,173.86,173.86,173.86,26.03,,0,0,,,,,,,,,,,,,0.347,0.6013,173.86,,,
5/25/2022 5:00,111.2751161,,211.11,211.11,211.11,211.11,-0.5,,0,0,,,,,,,,,,,,,0.3218,0.4833,211.11,,,
5/25/2022 6:00,110.5184291,,230,310,230,310,154.44,,13,0,,,,,,,,,,,,,0.3207,0.6109,310,,,
5/25/2022 7:00,120.0930966,,222.41,310,222.41,310,163.49,,74,0,,,,,,,,,,,,,0.2663,0.5469,310,,,
5/25/2022 8:00,123.8035126,,193.06,193.06,166,166,162.63,,0,-3,,,,,,,,,,,,,0.2198,0.4649,166,,,
5/25/2022 9:00,132.979705,,167.14,167.14,101.8,101.8,160.4,,0,-128,,,,,,,,,,,,,0.1893,0.3713,101.8,,,
5/25/2022 10:00,137.4734505,,161.5,161.5,132.53,132.53,158.3,,0,-10,,,,,,,,,,,,,0.0509,0.2207,132.53,,,
5/25/2022 11:00,143.8108798,,157.95,157.95,157.95,157.95,174.5,,0,0,,,,,,,,,,,,,0.0996,0.2696,157.95,,,
5/25/2022 12:00,146.9069808,,141.69,141.69,1,1,18.5,,0,-317,,,,,,,,,,,,,0.0916,0.2413,1,,,
5/25/2022 13:00,140.2895997,,134.48,134.48,3.4,3.4,124.5,,0,-325,,,,,,,,,,,,,0.1103,0.222,3.4,,,
5/25/2022 14:00,144.8786343,,120.21,120.21,60,60,147.79,,0,-5,,,,,,,,,,,,,0.1209,0.1431,60,,,
5/25/2022 15:00,144.0501675,,120,120,57.34,57.34,157.44,,0,-9,,,,,,,,,,,,,0.0401,0.1061,57.34,,,
5/25/2022 16:00,139.7861493,,138.31,138.31,96,138.31,176.5,,0,0,,,,,,,,,,,,,0.0057,0.0904,138.31,,,
5/25/2022 17:00,141.8257126,,166.32,166.32,129,166.32,172,,0,0,,,,,,,,,,,,,0,0.0756,166.32,,,
5/25/2022 18:00,140.7987163,,171.85,171.85,171.85,171.85,193,,0,0,,,,,,,,,,,,,0.0164,0.1315,171.85,,,
5/25/2022 19:00,147.4308016,,163.78,163.78,163.78,163.78,193,,0,0,,,,,,,,,,,,,0.0713,0.2055,163.78,,,
5/25/2022 20:00,151.223749,,164.78,164.78,164.78,164.78,193,,0,0,,,,,,,,,,,,,0.106,0.2429,164.78,,,
5/25/2022 21:00,146.762922,,156.22,156.22,156.22,156.22,193,,0,0,,,,,,,,,,,,,0.0807,0.2747,156.22,,,
5/25/2022 22:00,151.3290731,,102.2,102.2,102.2,102.2,157.77,,0,0,,,,,,,,,,,,,0.0343,0.2303,102.2,,,
5/25/2022 23:00,145.5674513,,54.37,54.37,54.37,54.37,190.73,,0,0,,,,,,,,,,,,,0,0.1638,54.37,,,
5/26/2022 0:00,142.5874966,,77.8,77.8,77.8,77.8,129.5,,0,0,,,,,,,,,,,,,0.0918,0.159,77.8,,,
5/26/2022 1:00,137.8802889,,58.55,58.55,58.55,58.55,161.07,,0,0,,,,,,,,,,,,,0.0741,0.0795,58.55,,,
5/26/2022 2:00,133.1351834,,55.06,55.06,55.06,55.06,159.36,,0,0,,,,,,,,,,,,,0.0324,0.0264,55.06,,,
5/26/2022 3:00,125.9077681,,35.62,35.62,35.62,35.62,144.83,,0,0,,,,,,,,,,,,,0,0,35.62,,,
5/26/2022 4:00,123.6801284,,22.55,22.55,22.55,22.55,173.86,,0,0,,,,,,,,,,,,,0,0,22.55,,,
5/26/2022 5:00,114.2170159,,27.64,27.64,27.64,27.64,211.11,,0,0,,,,,,,,,,,,,0,0,27.64,,,
5/26/2022 6:00,107.2060389,,47.33,47.33,47.33,47.33,310,,0,0,,,,,,,,,,,,,0,0,47.33,,,
5/26/2022 7:00,106.2896029,,48.42,65,48.42,48.42,310,,0,0,,,,,,,,,,,,,0,0,48.42,,,
5/26/2022 8:00,101.465417,,7.37,7.37,7.37,7.37,166,,0,0,,,,,,,,,,,,,0,0,7.37,,,
5/26/2022 9:00,98.20938362,,1.96,1.96,-32.52,1.96,101.8,,0,0,,,,,,,,,,,,,0,0,1.96,,,
5/26/2022 10:00,91.67426097,,0.07,0.07,-36.83,0.07,132.53,,0,0,,,,,,,,,,,,,0,0,0.07,,,
5/26/2022 11:00,84.4405046,,0,0,-20,0,157.95,,0,0,,,,,,,,,,,,,0,0.0131,0,,,
5/26/2022 12:00,77.71188324,,-0.08,-0.08,-1,-0.08,1,,0,0,,,,,,,,,,,,,0.0147,0.02,-0.08,,,
5/26/2022 13:00,70.90739975,,-4.4,-4.4,-13.44,-4.4,3.4,,0,0,,,,,,,,,,,,,0.0571,0.1039,-4.4,,,
5/26/2022 14:00,66.63494498,,-1.36,-1.36,-15.46,-1.36,60,,0,0,,,,,,,,,,,,,0.048,0.0532,-1.36,,,
5/26/2022 15:00,61.60665052,,0.01,0.01,-16.8,0.01,57.34,,0,0,,,,,,,,,,,,,0.014,0.0766,0.01,,,
5/26/2022 16:00,57.91050727,,9.29,9.29,-0.97,9.29,138.31,,0,0,,,,,,,,,,,,,0.0249,0.0689,9.29,,,
5/26/2022 17:00,54.04881106,,110,110,3,110,166.32,,0,0,,,,,,,,,,,,,0.043,0.0857,110,,,
5/26/2022 18:00,50.6360087,,115.58,115.58,87.63,115.58,171.85,,0,0,,,,,,,,,,,,,0.0287,0.13,115.58,,,
5/26/2022 19:00,56.61806887,,128.65,128.65,128.65,128.65,163.78,,0,0,,,,,,,,,,,,,0.0163,0.0869,128.65,,,
5/26/2022 20:00,58.23229321,,132.01,132.01,132.01,132.01,164.78,,0,0,,,,,,,,,,,,,0.0236,0.1047,132.01,,,
5/26/2022 21:00,57.27530553,,135.47,135.47,135.47,135.47,156.22,,0,0,,,,,,,,,,,,,0.0208,0.1115,135.47,,,
5/26/2022 22:00,60.94012302,,107.39,107.39,107.39,107.39,102.2,,0,0,,,,,,,,,,,,,0.0337,0.152,107.39,,,
5/26/2022 23:00,55.99292092,,77.15,77.15,77.15,77.15,54.37,,0,0,,,,,,,,,,,,,0.0036,0.0998,77.15,,,
5/27/2022 0:00,26.00118643,,56.99,56.99,56.99,56.99,77.8,,0,0,,,,,,,,,,,,,0.038,0.044,56.99,,,
5/27/2022 1:00,28.49071691,,50.06,50.06,50.06,50.06,58.55,,0,0,,,,,,,,,,,,,0.0048,0,50.06,,,
5/27/2022 2:00,29.31191945,,50.02,50.02,50.02,50.02,55.06,,0,0,,,,,,,,,,,,,0,0,50.02,,,
5/27/2022 3:00,8.830510295,,71.91,71.91,3,71.91,35.62,,0,0,,,,,,,,,,,,,0,0,71.91,,,
5/27/2022 4:00,20.30502007,,79.92,79.92,3,79.92,22.55,,0,0,,,,,,,,,,,,,0,0,79.92,,,
5/27/2022 5:00,7.312507782,,97.57,97.57,3,97.57,27.64,,0,0,,,,,,,,,,,,,0,0,97.57,,,
5/27/2022 6:00,2.073795268,,131.4,131.4,93.5,131.4,47.33,,0,0,,,,,,,,,,,,,0,0,131.4,,,
5/27/2022 7:00,15.80225064,,76.44,76.44,76.44,76.44,48.42,,0,0,,,,,,,,,,,,,0,0,76.44,,,
5/27/2022 8:00,8.827302012,,44.31,44.31,44.31,44.31,7.37,,0,0,,,,,,,,,,,,,0,0,44.31,,,
5/27/2022 9:00,17.59370701,,3.01,3.01,3.01,3.01,1.96,,0,0,,,,,,,,,,,,,0,0,3.01,,,
5/27/2022 10:00,19.45340009,,0.06,0.06,0.06,0.06,0.07,,0,0,,,,,,,,,,,,,0,0,0.06,,,
5/27/2022 11:00,20.41731739,,0.03,0.03,-33.6,-33.6,0,,0,-123,,,,,,,,,,,,,0,0,-33.6,,,
5/27/2022 12:00,22.82376132,,-0.1,-0.1,-11.96,-11.96,-0.08,,0,-283,,,,,,,,,,,,,0,0,-11.96,,,
