Total_Provisioned_MW,Tier_A_MW,Tier_B1_MW,Tier_B2_MW,Reliability_A,Reliability_B1,Reliability_B2,LCOE_delivered,Curtailment_Annual_GWh,Energy_A_Annual_GWh,Energy_B1_Annual_GWh,Energy_B2_Annual_GWh,Energy_C_Annual_GWh,Total_Delivered_Annual_GWh,Objective_Value,Realized_Utilization
15.0,6.0,1.0,8.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,52.56,8.76,70.08,7.712505421252237,139.11250542125222,87.49525054212522,0.9925264370808521
15.0,5.0,3.0,7.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,26.28,61.32,7.592505421252237,138.99250542125222,87.48325054212522,0.9916702726972905
14.0,7.0,0.0,7.0,100.0,100.0,100.0,115.27528657131548,399.1013092486426,61.32,0.0,61.32,16.276708179696193,138.9167081796962,87.47567081796963,0.9911294818756864
15.0,4.0,5.0,6.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,35.04,43.8,52.56,7.472505421252237,138.87250542125224,87.47125054212522,0.9908141083137288
14.0,6.0,2.0,6.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,52.56,17.52,52.56,16.160505421252235,138.80050542125224,87.46405054212522,0.9903004096835918
15.0,3.0,7.0,5.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,26.28,61.32,43.8,7.3525054212522365,138.75250542125224,87.45925054212522,0.9899579439301672
14.0,5.0,4.0,5.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,35.04,43.8,16.040505421252238,138.68050542125224,87.45205054212522,0.9894442453000302
15.0,2.0,9.0,4.0,100.0,100.0,100.0,115.27210874504055,399.1013092486426,17.52,78.84,35.04,7.232505421252236,138.63250542125223,87.44725054212522,0.9891017795466055
14.0,4.0,6.0,4.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,35.04,52.56,35.04,15.920505421252237,138.56050542125223,87.44005054212522,0.9885880809164685
15.0,1.0,11.0,3.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,8.76,96.36,26.28,7.112505421252236,138.51250542125223,87.43525054212522,0.9882456151630439
13.0,6.0,3.0,4.0,100.0,100.0,100.0,115.27210874504055,399.1013092486426,52.56,26.28,35.04,24.608505421252243,138.48850542125226,87.43285054212522,0.9880743822863317
14.0,3.0,8.0,3.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,26.28,70.08,26.28,15.800505421252236,138.44050542125223,87.42805054212522,0.9877319165329069
15.0,0.0,13.0,2.0,100.0,100.0,100.0,115.27210874504057,399.10130924864256,0.0,113.88,17.52,6.992505421252237,138.39250542125222,87.42325054212522,0.9873894507794823
13.0,5.0,5.0,3.0,100.0,100.0,100.0,115.27210874504055,399.1013092486426,43.8,43.8,26.28,24.488505421252242,138.36850542125225,87.42085054212522,0.9872182179027701
14.0,2.0,10.0,2.0,100.0,100.0,100.0,115.27210874504055,399.10130924864245,17.52,87.6,17.52,15.680505421252237,138.32050542125222,87.41605054212522,0.9868757521493453
13.0,4.0,7.0,2.0,100.0,100.0,100.0,115.27210874504055,399.10130924864245,35.04,61.32,17.52,24.36850542125224,138.24850542125225,87.40885054212522,0.9863620535192084
14.0,1.0,12.0,1.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,8.76,105.12,8.76,15.560505421252238,138.20050542125225,87.40405054212522,0.9860195877657836
13.0,3.0,9.0,1.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,26.28,78.84,8.76,24.24850542125224,138.12850542125224,87.39685054212522,0.9855058891356467
12.0,8.0,0.0,4.0,99.93150684931507,100.0,100.0,115.27513902134591,399.10130924864245,70.04784675496806,0.0,35.04,33.32503773019587,138.41288448516391,87.39635052798765,0.9875348493519115
14.0,0.0,14.0,0.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,0.0,122.64,0.0,15.440505421252237,138.08050542125224,87.39205054212522,0.985163423382222
12.0,5.0,6.0,1.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,43.8,52.56,8.76,32.93650542125224,138.05650542125224,87.38965054212522,0.9849921905055098
13.0,2.0,11.0,0.0,100.0,100.0,100.0,115.27210874504055,399.10130924864256,17.52,96.36,0.0,24.128505421252243,138.00850542125224,87.38485054212522,0.9846497247520851
