Time (UTC),BE,DE_ME,DE4-N,DE4-S,DE_NW,DK_W,DK_E,EE,FIN,FR_R,LT,LV,NL_R,NO1,NO2,NO3,NO4,NO5,PL,SE1,SE2,SE3,SE4,UK
12/10/2012 3:00,49.665,46.445,46.485,48.536,47.357,44.258,44.371,46.156,45.258,50.764,45.555,46.139,49,44.001,44.746,39.65,33.686,43.394,44.92,39.423,40.605,43.172,44.098,49.348
12/10/2012 4:00,49.665,46.445,46.485,48.536,47.357,44.258,44.371,46.591,45.684,50.764,45.555,46.139,49,44.001,44.746,39.65,33.686,43.394,44.92,39.423,40.605,43.172,44.098,49.348
12/10/2012 5:00,49.665,46.445,46.485,48.536,47.357,44.258,44.371,46.732,45.822,50.764,45.474,46.058,49,44.001,44.746,39.65,33.686,43.394,44.92,39.423,40.605,43.172,44.098,49.348
12/10/2012 6:00,49.058,44.697,44.735,48.536,45.575,43.741,43.977,45.052,45.757,50.764,43.84,44.403,46.248,43.938,43.953,40.678,33.686,43.332,43.23,40.445,41.658,43.111,44.036,49.348
12/10/2012 7:00,59.838,56.651,56.699,59.201,57.763,48.151,47.892,49.787,48.818,61.919,48.498,49.121,56.922,47.401,48.205,44.214,34.708,46.748,47.823,43.585,44.892,46.598,47.597,61.021
12/10/2012 8:00,70.861,67.086,67.144,70.106,68.403,50.46,50.189,50.734,49.746,73.325,50.824,51.476,69.414,49.077,49.909,47.401,44.29,48.4,50.117,44.938,46.286,48.833,49.88,75.429
12/10/2012 9:00,50.028,47.441,47.403,49.495,48.293,46.667,46.919,48.941,48.566,51.767,47.624,48.235,48.642,46.636,47.182,45.162,34.708,45.993,45.884,43.041,44.332,45.757,46.739,50.323
12/10/2012 10:00,48.377,46.445,46.169,48.206,47.035,45.451,45.697,47.913,47.456,50.059,46.624,47.222,47.73,45.657,45.953,44.214,34.708,45.027,44.92,42.137,43.401,44.797,45.758,48.662
12/10/2012 11:00,48.293,46.863,46.169,48.206,47.035,45.451,45.728,48.179,47.24,48.716,46.882,47.484,47.647,45.91,45.953,44.459,34.708,45.276,46.229,42.371,43.642,45.045,46.011,47.357
12/10/2012 12:00,48.293,47.184,46.485,48.536,47.357,45.763,46.115,48.077,47.141,47.571,47.932,48.548,47.647,46.246,46.151,44.784,34.708,45.608,47.265,42.729,44.01,45.426,46.4,47.357
12/10/2012 13:00,49.225,47.307,47.283,49.369,48.17,46.548,46.8,48.399,47.456,47.571,48.485,49.107,48.566,46.831,47.062,44.214,34.708,46.185,47.81,43.221,44.517,45.949,46.935,48.936
12/10/2012 14:00,49.683,49.561,48.827,50.981,49.743,48.068,48.328,49.17,48.213,49.251,50.53,49.89,49.019,47.401,47.973,44.214,34.749,46.748,51.243,42.729,44.01,47.376,48.392,50.665
12/10/2012 15:00,61.867,60.79,59.89,62.533,61.014,58.959,59.278,60.311,59.137,59.788,61.979,61.194,61.04,57.344,58.316,44.214,34.708,56.553,62.854,41.916,43.174,57.925,59.168,61.014
12/10/2012 16:00,71.346,67.546,67.603,70.586,68.872,63.879,64.043,62.798,61.575,73.827,64.535,63.717,69.889,62.128,63.181,43.614,34.708,61.271,65.446,41.348,42.588,62.312,63.649,74.265
12/10/2012 17:00,71.346,67.546,67.603,70.586,68.872,63.879,64.043,62.798,58.709,73.827,64.535,63.717,69.889,62.128,63.181,44.112,34.708,61.271,65.446,41.82,43.075,62.312,63.649,74.265
12/10/2012 18:00,71.346,67.546,67.603,70.586,68.872,55.63,55.331,62.798,50.723,73.827,64.535,63.717,69.889,54.106,55.023,43.614,40.752,53.36,65.446,41.348,42.588,53.836,54.991,74.265
12/10/2012 19:00,71.346,67.546,67.603,70.586,68.872,49.974,50.243,62.798,47.456,73.827,64.535,63.717,69.889,48.604,49.428,43.614,34.708,47.934,65.446,41.348,42.588,48.886,49.934,74.265
12/10/2012 20:00,70.836,67.546,67.603,70.586,68.872,48.789,48.527,62.798,45.258,70.221,64.535,63.717,69.889,47.452,48.256,43.614,34.708,46.798,65.446,41.82,43.075,47.216,48.228,72.236
12/10/2012 21:00,66.381,63.297,63.351,66.146,64.54,48.737,48.764,62.798,45.258,65.022,64.535,63.717,65.493,47.401,48.205,43.563,34.708,46.748,65.446,43.313,44.612,48.035,49.065,66.888
12/10/2012 22:00,57.779,54.701,54.748,57.164,55.775,47.634,47.378,49.17,45.258,59.788,50.53,49.89,56.599,46.612,47.401,41.706,34.708,45.969,52.905,41.467,42.71,46.097,47.086,60.544
12/10/2012 23:00,57.058,47.913,47.954,56.45,48.854,44.611,44.371,46.156,45.258,59.042,46.995,46.832,49.286,44.007,44.753,39.927,33.962,43.4,46.34,39.698,40.889,43.179,44.105,59.992
12/11/2012 0:00,83.834,77.267,77.334,80.746,78.784,60.891,59.721,76.658,55.55,84.3,78.778,77.78,82.713,59.222,60.226,34.725,32.715,58.406,79.89,34.526,35.561,58.107,59.354,85.49
12/11/2012 1:00,83.834,77.267,77.334,80.746,78.784,60.891,59.721,76.658,55.55,84.3,78.778,77.78,82.713,59.222,60.226,34.725,32.715,58.406,79.89,34.526,35.561,58.107,59.354,85.49
12/11/2012 2:00,83.834,77.267,77.334,80.746,78.784,60.891,59.721,76.658,55.55,84.3,78.778,77.78,82.713,59.222,60.226,34.725,32.715,58.406,79.89,34.526,35.561,58.107,59.354,85.49
12/11/2012 3:00,83.834,77.267,77.334,80.746,78.784,60.891,59.721,76.658,55.55,84.3,78.778,77.78,82.713,59.222,60.226,34.725,32.715,58.406,79.89,34.526,35.561,58.107,59.354,85.49
12/11/2012 4:00,83.834,77.267,77.334,80.746,78.784,60.891,59.721,76.658,55.55,84.3,78.778,77.78,82.713,59.222,60.226,34.725,32.715,58.406,79.89,34.526,35.561,58.107,59.354,85.49
12/11/2012 5:00,83.834,77.267,77.334,80.746,78.784,53.568,52.539,76.658,48.163,84.3,78.778,77.78,82.713,52.1,52.983,35.434,32.715,51.382,79.89,35.23,36.287,51.119,52.216,85.49
12/11/2012 6:00,96.177,88.766,88.842,92.762,90.509,46.64,46.296,88.067,47.372,97.02,90.502,89.355,91.846,45.362,46.131,36.363,33.255,44.736,91.78,36.155,37.239,45.045,46.011,94.313
12/11/2012 7:00,114.332,101.091,101.177,105.641,103.075,56.714,55.624,100.294,50.991,110.491,103.067,101.761,104.598,55.16,56.094,44.681,37.129,54.399,104.522,44.425,45.757,54.121,55.282,113.662
12/11/2012 8:00,110.371,97.588,97.671,101.98,99.503,89.111,87.399,96.818,80.12,106.662,99.496,98.235,100.974,86.669,88.137,44.681,32.715,85.474,100.9,44.425,45.757,85.037,86.861,109.723
12/11/2012 9:00,77.315,73.332,73.395,76.633,74.772,55.536,53.801,85.505,49.933,74.717,87.869,86.756,73.683,54.014,54.93,47.401,37.064,53.269,86.646,47.07,48.482,52.997,54.134,94.186
12/11/2012 10:00,72.144,63.788,63.843,66.66,65.041,55.536,53.801,76.965,49.933,69.72,79.093,78.091,64.093,54.014,54.93,46.021,37.064,53.269,77.992,45.757,47.13,52.997,54.134,78.409
12/11/2012 11:00,66.544,58.837,58.888,61.486,59.992,55.536,53.801,76.965,49.933,64.308,79.093,78.091,60.879,54.014,54.93,47.401,37.329,53.269,77.992,47.13,48.543,52.997,54.134,75.219
12/11/2012 12:00,66.544,58.837,58.888,61.486,59.992,57.972,56.161,78.838,52.123,64.308,81.018,79.992,60.879,56.384,57.339,47.401,33.686,55.606,79.89,47.13,48.543,55.322,56.509,75.219
12/11/2012 13:00,72.104,63.753,63.808,66.623,65.005,62.816,60.854,78.838,56.478,69.681,81.018,79.992,65.965,61.095,62.13,44.681,32.715,60.252,79.89,44.425,45.757,59.944,61.23,75.664
12/11/2012 14:00,80.769,77.017,77.083,80.484,78.529,75.885,75.1,84.909,68.845,76.951,87.257,86.152,79.689,74.473,75.735,44.681,32.715,73.446,86.043,44.425,45.757,73.07,74.638,82.366
12/11/2012 15:00,101.247,95.367,95.449,99.66,97.239,88.685,86.981,94.615,78.56,97.845,97.231,95.999,99.893,86.255,87.717,46.021,32.715,85.065,98.604,45.757,47.13,84.631,86.446,101.737
12/11/2012 16:00,122.14,112.37,112.467,117.429,114.576,88.685,86.981,111.485,78.56,122.819,114.568,113.116,117.973,86.255,87.717,44.681,32.715,85.065,116.185,44.425,45.757,84.631,86.446,128.657
12/11/2012 17:00,122.14,110.239,112.467,117.429,114.576,88.685,86.981,102.306,78.56,122.819,105.135,103.803,117.973,86.255,87.717,42.923,35.628,85.065,106.619,42.676,43.957,84.631,86.446,128.657
12/11/2012 18:00,122.14,112.37,112.467,117.429,114.576,88.685,87.593,104.284,77.437,122.819,107.168,105.81,117.973,86.255,87.717,39.803,32.715,85.065,108.681,39.575,40.762,85.226,87.054,128.657
12/11/2012 19:00,119.572,107.741,107.833,112.591,109.856,88.685,86.981,99.988,77.437,116.798,102.753,101.451,117.973,86.255,87.717,40.495,32.715,85.065,104.204,40.263,41.471,84.631,86.446,120.15
12/11/2012 20:00,104.456,92.358,92.437,96.515,94.171,88.685,86.981,85.712,72.34,100.946,88.082,86.966,103.059,86.255,87.717,36.446,34.336,85.065,89.326,36.155,37.239,84.631,86.446,118.476
12/11/2012 21:00,99.495,90.048,90.125,94.101,91.815,88.685,86.027,84.771,65.913,97.845,87.115,86.011,98.164,85.308,87.717,35.753,33.255,84.132,87.091,35.548,36.614,83.702,85.497,100.654
12/11/2012 22:00,97.111,87.874,87.95,91.83,89.599,86.583,80.815,81.551,55.55,96.045,83.806,82.744,95.812,80.141,85.637,35.747,33.05,79.035,84.989,34.526,35.561,78.632,80.318,98.802
12/11/2012 23:00,90.995,82.602,82.673,86.32,84.224,81.388,60.597,76.658,55.55,88.502,78.778,77.78,85.468,60.091,80.499,34.725,32.715,59.262,79.89,34.526,35.561,58.96,60.224,86.379
12/12/2012 0:00,93.945,89.58,89.657,93.613,91.339,87.61,87.037,85.767,70.706,90.788,88.138,87.022,92.688,84.574,86.007,35.85,33.497,83.408,89.383,33.987,35.006,82.981,86.502,88.255
12/12/2012 1:00,93.945,89.58,89.657,93.613,91.339,87.61,87.037,85.767,70.706,90.788,88.138,87.022,92.688,84.574,86.007,35.85,33.497,83.408,89.383,33.987,35.006,82.981,86.502,88.255
12/12/2012 2:00,93.945,89.58,89.657,93.613,91.339,87.61,87.037,85.767,70.706,90.788,88.138,87.022,92.688,84.574,86.007,35.85,33.497,83.408,89.383,33.987,35.006,82.981,86.502,88.255
12/12/2012 3:00,93.945,89.58,89.657,93.613,91.339,88.264,87.037,85.767,70.706,90.788,88.138,87.022,92.688,84.574,86.007,35.85,33.497,83.408,89.383,33.987,35.006,82.981,86.502,88.255
12/12/2012 4:00,93.945,89.58,89.657,93.613,91.339,88.264,87.037,85.767,70.706,90.788,88.138,87.022,92.688,84.574,86.007,35.85,33.497,83.408,89.383,33.987,35.006,82.981,86.502,88.255
12/12/2012 5:00,99.368,92.417,92.496,96.577,94.231,91.058,87.037,85.767,46.717,96.029,88.138,87.022,95.623,84.574,90.064,35.85,33.497,83.408,89.383,33.987,35.006,82.981,86.502,93.349
12/12/2012 6:00,116.079,102.937,103.025,107.571,104.958,102.341,96.922,95.508,70.93,112.179,98.149,96.905,106.508,96.113,101.223,35.022,32.723,94.788,99.558,33.202,34.198,94.303,96.326,109.049
12/12/2012 7:00,135.036,128.763,128.874,134.559,131.291,127.606,126.921,119.498,85.54,130.499,122.802,121.246,133.231,111.515,126.213,36.052,33.686,109.977,124.536,34.179,35.204,109.415,120.522,130.816
12/12/2012 8:00,111.584,106.4,106.492,109.45,108.489,107.894,105.261,100.787,72.504,107.835,103.574,102.261,110.092,102.886,104.629,37.691,35.218,101.467,105.036,35.733,36.805,100.948,103.114,110.608
12/12/2012 9:00,96.439,94.468,94.549,93.982,96.322,95.931,93.987,92.615,82.668,89.857,95.176,93.97,97.746,93.202,94.781,36.052,33.686,91.917,95.15,34.179,35.204,91.447,93.408,98.345
12/12/2012 10:00,88.953,87.135,88.897,86.688,88.846,89.768,88.079,87.693,81.58,82.883,90.118,88.976,90.159,87.308,88.787,40.27,37.627,86.104,90.093,38.178,39.323,86.587,88.444,92.026
12/12/2012 11:00,86.106,82.106,83.766,79.818,83.718,85.088,82.995,83.945,77.028,76.315,86.266,85.173,84.955,82.756,84.159,38.987,36.428,81.615,85.066,36.961,38.07,81.755,83.509,91.185
12/12/2012 12:00,86.106,82.106,83.766,79.818,83.718,85.088,82.995,83.945,77.028,76.315,86.266,85.173,84.955,82.756,84.159,38.873,36.428,81.615,85.066,36.961,38.07,81.755,83.509,88.255
12/12/2012 13:00,88.467,86.448,88.195,84.04,86.572,87.61,87.384,88.205,80.937,80.351,90.645,89.496,87.851,85.209,86.653,40.323,33.497,84.034,89.383,40.092,41.295,85.904,87.747,89.814
12/12/2012 14:00,94.056,96.267,95.136,93.585,95.914,95.047,96.28,95.508,88.262,89.477,98.149,96.905,95.33,91.914,93.471,41.035,33.683,90.647,99.534,40.8,42.023,93.678,95.688,95.915
12/12/2012 15:00,121.502,119.388,118.28,122.81,120.499,117.825,118.109,124.956,99.708,117.419,128.411,126.784,119.877,114.275,116.211,37.409,33.683,112.699,130.224,37.195,38.31,112.745,116.854,120.79
12/12/2012 16:00,133.704,130.277,128.699,134.377,131.113,126.699,126.807,124.956,99.708,129.212,128.411,126.784,131.916,123.179,125.266,36.849,34.595,121.48,130.224,36.638,37.737,121.709,126.027,131.113
12/12/2012 17:00,133.704,130.277,128.648,134.324,131.061,126.649,126.807,124.956,96.415,129.212,128.411,126.784,131.916,123.179,125.266,36.894,33.745,121.48,130.224,36.683,37.783,120.859,126.027,129.835
12/12/2012 18:00,124.365,122.201,120.391,125.703,122.65,118.521,119.676,121.237,98.646,120.186,124.59,123.011,122.702,115.273,117.226,36.872,33.745,113.683,126.349,36.545,37.641,113.102,118.939,120.79
12/12/2012 19:00,121.502,119.388,117.62,122.81,119.826,115.792,116.921,118.447,93.975,117.419,121.722,120.18,119.877,105.052,106.832,36.604,33.745,103.603,123.441,36.394,37.486,103.074,116.202,120.79
12/12/2012 20:00,109.328,107.426,105.835,110.504,107.82,104.19,105.206,106.579,87.503,105.654,109.526,108.138,107.866,94.748,96.353,37.139,33.745,93.441,111.072,35.895,36.972,92.964,104.559,107.82
12/12/2012 21:00,99.952,98.213,96.759,101.027,98.573,95.255,95.769,94.371,85.644,96.593,96.981,95.752,98.615,92.645,94.214,36.872,33.497,91.367,96.954,36.241,37.328,90.9,95.18,96.828
12/12/2012 22:00,93.945,91.596,90.24,94.221,91.932,87.61,88.083,86.797,74.451,90.788,89.197,88.067,92.688,84.574,86.007,35.85,33.497,83.408,89.383,35.468,36.532,82.981,87.541,88.255
12/12/2012 23:00,93.945,91.005,89.657,93.613,91.339,87.61,87.139,85.767,70.706,90.788,88.138,87.022,92.688,84.574,86.007,35.85,33.497,83.408,89.383,34.455,35.488,82.981,86.502,88.255
12/13/2012 0:00,78.44,76.123,75.347,78.671,76.76,74.176,74.576,73.488,63.744,75.805,75.52,74.563,77.455,70.616,71.813,36.794,32.715,69.642,76.345,35.442,36.505,71.971,74.118,73.69
12/13/2012 1:00,78.44,76.123,75.347,78.671,76.76,74.176,74.576,73.488,58.398,75.805,75.52,74.563,77.455,70.616,71.813,36.794,32.715,69.642,76.345,35.442,36.505,71.971,74.118,73.69
12/13/2012 2:00,78.44,76.123,75.347,78.671,76.76,74.176,74.576,73.488,58.398,75.805,75.52,74.563,77.455,70.616,71.813,36.794,32.715,69.642,76.345,35.442,36.505,71.971,74.118,73.69
12/13/2012 3:00,78.44,76.123,75.347,78.671,76.76,74.176,74.576,73.488,63.744,75.805,75.52,74.563,77.455,70.616,71.813,36.794,32.715,69.642,76.345,35.442,36.505,71.971,74.118,73.69
12/13/2012 4:00,78.44,76.479,75.347,78.671,76.76,74.176,74.576,73.488,67.81,75.805,75.52,74.563,77.455,70.616,71.813,36.794,32.715,69.642,76.345,35.442,36.505,71.971,74.118,73.69
12/13/2012 5:00,78.44,77.076,75.934,79.285,77.359,74.754,74.848,73.755,67.81,75.805,75.795,74.834,77.455,70.616,71.813,36.794,32.715,69.642,76.345,35.442,36.505,71.971,74.387,73.69
12/13/2012 6:00,98.498,98.256,96.802,101.072,98.617,94.376,93.869,91.186,86.051,96.636,93.708,92.52,97.181,89.612,91.131,35.849,32.715,88.376,95.03,35.644,36.713,91.332,93.291,93.94
12/13/2012 7:00,101.586,101.246,99.747,104.148,101.618,98.197,98.727,97.286,90.505,101.236,99.977,98.71,100.228,94.307,95.905,38.088,35.883,93.006,99.949,36.464,37.558,96.059,98.12,98.411
12/13/2012 8:00,101.32,98.787,97.324,101.618,99.15,95.812,96.329,94.285,88.307,101.041,96.892,95.665,100.035,93.186,94.765,41.615,39.206,91.901,95.544,39.791,40.984,93.726,95.737,98.222
12/13/2012 9:00,93.438,90.62,90.697,93.217,92.398,90.095,89.831,86.49,82.35,90.298,88.882,87.756,92.189,87.626,89.111,39.311,34.887,86.418,87.644,38.029,39.169,87.403,89.278,92.89
12/13/2012 10:00,75.814,74.444,74.508,74.061,75.905,73.519,73.916,72.983,71.562,73.266,75.002,74.051,74.8,71.505,72.716,39.311,34.887,70.519,72.262,38.529,39.685,72.063,73.609,75.369
12/13/2012 11:00,74.42,71.445,71.506,71.078,72.847,71.439,71.825,71.31,66.339,71.92,73.282,72.353,73.425,69.085,70.255,39.311,34.887,68.132,72.262,39.085,40.258,70.411,71.921,72.978
12/13/2012 12:00,74.42,71.445,71.506,71.078,72.847,71.439,71.825,72.297,66.339,71.92,74.296,73.355,73.425,69.085,70.255,38.431,34.887,68.132,73.262,38.211,39.357,70.411,71.921,72.978
12/13/2012 13:00,77.687,75.282,75.347,75.977,76.76,75.123,76.097,76.024,69.76,75.077,78.127,77.137,76.648,72.795,74.029,39.215,34.887,71.791,77.039,38.99,40.16,74.041,75.629,76.76
12/13/2012 14:00,89.37,87.816,87.211,90.332,88.847,86.666,87.79,86.509,80.479,86.368,88.901,87.775,88.175,84.258,85.685,38.431,34.887,83.096,88.877,38.211,39.357,85.418,87.25,88.846
12/13/2012 15:00,110.26,109.484,107.863,112.621,109.886,106.186,107.221,106.73,82.587,107.678,109.682,108.292,108.785,102.359,104.093,38.431,34.887,100.948,111.23,36.434,37.527,104.324,106.562,106.814
12/13/2012 16:00,111.971,109.484,109.577,114.412,111.633,107.874,108.311,106.73,82.329,109.763,109.682,108.292,110.474,102.85,104.592,38.431,32.715,101.431,111.23,36.434,37.527,104.824,107.645,110.588
12/13/2012 17:00,111.971,109.484,109.577,114.412,111.633,107.874,107.735,106.162,78.313,110.442,109.098,107.716,110.474,102.85,104.592,38.6,32.715,101.431,109.068,36.594,37.692,104.823,107.072,109.801
12/13/2012 18:00,111.54,108.285,108.378,113.159,110.411,106.694,106.121,100.493,78.017,108.193,103.272,101.964,110.048,93.746,95.334,38.431,34.543,92.453,104.73,36.434,37.527,95.545,102.813,109.378
12/13/2012 19:00,97.81,94.604,94.685,98.863,96.461,93.214,92.713,87.797,58.398,94.524,90.225,89.081,96.502,89.051,90.56,38.431,33.714,87.823,91.498,36.434,37.527,88.429,90.326,95.915
12/13/2012 20:00,83.112,80.387,80.456,84.006,81.965,79.206,79.526,77.204,58.398,80.319,79.339,78.333,82,75.92,77.207,38.431,34.788,74.873,78.234,36.434,37.527,77.377,79.037,81.965
12/13/2012 21:00,78.505,75.344,75.409,78.736,76.823,74.237,74.96,73.866,58.398,76.25,75.909,74.947,77.455,71.561,72.774,38.431,33.945,70.574,76.345,36.434,37.527,72.935,74.499,76.052
12/13/2012 22:00,78.44,75.282,75.347,78.671,76.76,74.176,74.576,73.488,58.398,75.805,75.52,74.563,77.455,70.616,71.813,37.385,33.737,69.642,76.345,35.442,36.505,71.971,74.118,73.69
12/13/2012 23:00,78.44,75.282,75.347,78.671,76.76,74.176,74.576,73.488,58.398,75.805,75.52,74.563,77.455,70.616,71.813,36.794,32.991,69.642,76.345,35.442,36.505,71.971,74.118,73.69
12/14/2012 0:00,48.174,45.064,45.975,48.004,46.837,45.261,44.581,39.336,35.21,46.555,40.424,39.912,47.53,40.514,41.201,35.444,32.961,39.956,39.861,33.602,34.61,39.751,40.604,46.838
12/14/2012 1:00,46.716,43.543,44.423,46.383,45.256,43.732,43.076,36.938,35.21,46.555,37.96,37.479,46.091,38.593,39.246,35.318,32.961,38.06,37.431,33.483,34.487,37.866,38.678,45.256
12/14/2012 2:00,45.817,41.518,42.357,44.226,43.151,39.68,38.918,36.938,35.676,45.66,37.96,37.479,45.205,38.593,39.246,35.276,32.961,38.06,36.576,33.443,34.446,37.866,38.678,44.386
12/14/2012 3:00,45.817,40.982,41.811,43.655,42.595,39.575,38.814,36.938,35.582,45.66,37.859,37.479,45.205,38.49,39.142,35.276,32.961,37.959,34.719,33.443,34.446,37.765,38.575,44.386
12/14/2012 4:00,45.817,41.276,41.811,43.655,42.595,39.68,39.467,37.488,36.758,45.66,38.495,38.037,45.205,38.593,39.246,35.276,32.961,38.06,35.509,33.443,34.446,38.4,39.224,44.386
12/14/2012 5:00,45.817,42.85,43.568,45.491,44.385,41.575,41.352,41.023,40.224,45.66,40.334,40.431,45.205,40.436,41.121,35.276,32.961,39.878,36.421,33.443,34.446,40.234,41.097,44.386
12/14/2012 6:00,47.003,45.111,45.149,47.141,45.996,44.145,44.384,45.469,44.584,46.555,44.246,44.813,46.375,42.936,43.663,35.444,32.961,42.343,43.63,33.602,34.61,43.51,44.443,45.256
12/14/2012 7:00,56.581,56.212,56.26,58.742,57.315,48.737,49,48.399,47.456,56.164,48.482,47.868,57.348,47.401,48.205,36.491,34.096,46.748,47.807,34.595,35.632,47.676,48.699,54.597
12/14/2012 8:00,49.049,47.618,47.658,49.761,48.552,46.918,47.108,46.03,45.133,47.577,45.948,45.366,49.27,46.045,46.825,44.589,41.663,45.409,36.837,42.272,43.54,45.834,46.818,48.098
12/14/2012 9:00,47.215,46.022,46.062,48.094,46.926,45.346,45.529,45.469,44.584,47.577,45.389,44.813,47.619,44.502,45.256,39.284,34.384,43.888,32.226,37.243,38.36,44.55,45.506,46.487
12/14/2012 10:00,46.244,42.919,42.956,44.851,43.762,42.288,42.46,44.579,43.711,46.91,43.379,43.936,45.893,42.292,42.205,38.796,34.096,41.708,32.226,36.781,37.884,41.679,42.574,45.602
12/14/2012 11:00,43.231,39.9,39.934,41.696,40.683,39.313,39.472,41.587,40.778,43.61,40.468,40.988,42.696,39.629,39.747,38.376,34.096,39.082,34.534,36.382,37.474,38.882,39.717,42.393
12/14/2012 12:00,43.231,39.463,39.497,41.24,40.238,38.883,39.04,39.848,38.011,43.133,39.919,40.431,42.696,39.091,39.313,36.491,34.096,38.552,34.534,34.595,35.632,38.355,39.178,41.929
12/14/2012 13:00,43.282,39.463,39.497,41.24,40.238,38.883,39.04,39.401,36.758,43.133,39.471,39.978,42.703,39.059,39.313,36.491,34.096,38.52,34.565,34.595,35.632,38.323,39.145,41.929
12/14/2012 14:00,44.6,40.243,40.277,42.055,41.033,39.651,39.812,39.401,37.251,43.985,39.471,39.978,45.205,39.704,40.089,36.491,33.875,39.156,38.922,34.595,35.632,38.956,39.792,43.736
12/14/2012 15:00,45.817,40.511,40.545,42.334,41.306,39.915,40.077,41.943,41.126,44.278,40.814,41.338,45.205,39.968,40.356,36.484,34.09,39.417,39.181,34.589,35.626,39.215,40.056,44.386
12/14/2012 16:00,45.817,40.326,40.361,42.843,41.118,39.733,39.894,41.023,40.224,44.81,39.919,40.431,45.205,39.641,40.172,36.484,33.983,39.095,39.002,34.601,35.639,38.895,39.729,44.929
12/14/2012 17:00,58.881,40.139,40.314,58.254,41.071,39.688,39.709,39.299,38.534,60.928,39.369,39.875,58.094,39.457,40.126,36.484,33.983,38.913,38.821,34.595,35.632,38.714,39.545,60.045
12/14/2012 18:00,46.646,37.875,38.641,44.211,39.366,38.04,37.836,38.428,36.758,46.24,38.496,38.991,46.705,38.47,39.122,36.484,33.983,37.94,36.632,34.595,35.632,37.27,38.07,47.567
12/14/2012 19:00,45.817,36.824,37.569,42.334,39.366,36.985,36.887,37.751,36.758,44.278,37.818,38.303,45.205,38.012,38.238,35.756,33.686,37.488,35.615,34.179,35.204,36.336,37.116,44.929
12/14/2012 20:00,45.817,35.706,36.861,42.334,39.366,36.288,36.093,36.938,36.005,44.278,37.004,37.479,45.205,38.012,37.934,35.276,32.961,37.488,34.534,33.443,34.446,35.554,36.316,44.386
12/14/2012 21:00,45.817,35.706,36.861,42.334,39.366,36.288,36.093,36.938,35.21,44.278,37.004,37.479,45.205,38.012,37.934,35.276,32.961,37.488,34.534,33.443,34.446,35.554,36.316,44.386
12/14/2012 22:00,45.817,35.706,36.861,42.334,39.366,36.288,36.093,36.938,35.21,44.278,37.004,37.479,45.205,38.012,37.934,35.276,32.961,37.488,34.534,33.443,34.446,35.554,36.316,44.386
12/14/2012 23:00,45.817,35.706,36.861,42.334,39.366,36.288,36.093,36.938,35.21,44.278,37.004,37.479,45.205,38.012,37.934,35.276,32.961,37.488,34.534,33.443,34.446,35.554,36.316,44.386
12/15/2012 0:00,36.156,33.279,34.147,36.028,35.153,33.616,33.528,34.441,33.771,35.252,34.374,34.815,35.672,34.838,34.258,32.873,30.718,34.358,32.129,31.165,32.1,33.132,33.735,35.153
