Wind,Solar
0.0,3.7582955006861427
0.0,21.338286312240417
0.0,37.59174548798149
0.0,69.43322500961797
0.0,65.22370042409385
0.0,79.92448474927347
0.7229442523695044,72.97610630195189
1.9799766395612308,58.67061786529362
2.5920260734347305,3.253322718259361
3.069075939502752,0.0
3.7149097789125642,0.0
5.586104543770092,0.0
9.081235360172236,0.0
13.600340583452223,0.0
22.730274417844655,0.0
29.043155826419216,0.0
36.783392691107856,0.0
45.31266360809858,0.0
49.13837702384902,0.0
53.67364495181988,0.0
60.50338904771325,0.0
68.90164022274412,0.0
77.36384241990757,0.0
83.352828265558,0.0
86.43490466704814,0.0
85.02298376667882,3.247124018395616
64.67019490045746,8.644166919565544
51.40083863126357,14.169033685857492
30.334413329293735,14.847397137711003
19.513067876677226,15.992665062982987
22.107638487491897,15.790095577856926
26.837709549081822,17.509404789278815
29.339398791956853,2.1084282528240204
25.12306014634006,0.0
23.720434340765888,0.0
25.67087211103233,0.0
25.540598476022957,0.0
23.17582765845742,0.0
19.59632600251477,0.0
16.465452444015188,0.0
14.015797312661931,0.0
11.944115123620481,0.0
10.2059629821419,0.0
10.240876297740153,0.0
11.09905133481605,0.0
9.823555544935354,0.0
7.609445040959312,0.0
4.625918800102536,0.0
1.5807309278117239,8.797786119400952
0.0,48.98771019537549
0.07090984801428535,78.00647850239892
0.5740399670434438,83.45699233793565
1.9963136654638394,88.86361174295682
3.7031687710146284,100.77912332079667
5.424448958774918,76.67722928642341
8.000132037881219,53.74657657346146
13.176506934952164,3.5292919353432084
17.409246394371454,0.0
16.336279398159952,0.0
15.526433887901536,0.0
15.73327221294495,0.0
16.83236031315825,0.0
16.04020556581596,0.0
15.64962395662744,0.0
14.189180239164113,0.0
16.669523311471533,0.0
19.041830313976273,0.0
22.70593227457253,0.0
24.87356410545717,0.0
28.63834209324585,0.0
29.88843348908933,0.0
