Wind_MW,Solar_MW,Available_RE_MW,Served_IT_MW,Served_Facility_MW,Unserved_A_IT_MW,Unserved_A_Facility_MW,RE_Direct_To_Load_MW,BESS_Charge_MW,BESS_Discharge_MW,Curtailment_MW,BESS_Net_MW,Balance_Residual_MW
4.378357921839187,0.0,4.378357921839187,8.0,9.2,0.0,0.0,4.378357921839187,0.0,4.821642078160813,0.0,4.821642078160813,0.0
2.0456121006835195,0.0,2.0456121006835195,8.0,9.2,0.0,0.0,2.0456121006835195,0.0,7.15438789931648,0.0,7.15438789931648,0.0
0.6963547151245142,0.0,0.6963547151245142,8.0,9.2,0.0,0.0,0.6963547151245137,0.0,8.503645284875486,0.0,8.503645284875486,0.0
0.0,0.0,0.0,8.0,9.2,0.0,0.0,0.0,0.0,9.2,0.0,9.2,0.0
0.9869460375487743,0.0,0.9869460375487743,8.0,9.2,0.0,0.0,0.9869460375487743,0.0,8.213053962451225,0.0,8.213053962451225,0.0
4.980137120792564,0.0,4.980137120792564,8.0,9.2,0.0,0.0,4.980137120792564,0.0,4.219862879207435,0.0,4.219862879207435,0.0
5.802467376251867,0.0,5.802467376251867,8.0,9.2,0.0,0.0,5.802467376251867,0.0,3.3975326237481323,0.0,3.3975326237481323,0.0
5.806377416116745,0.0,5.806377416116745,8.0,9.2,0.0,0.0,5.806377416116745,0.0,3.3936225838832543,0.0,3.3936225838832543,0.0
4.044776474244139,0.0,4.044776474244139,8.0,9.2,0.0,0.0,4.044776474244139,0.0,5.1552235257558605,0.0,5.1552235257558605,0.0
2.3206443549446796,0.0,2.3206443549446796,8.0,9.2,0.0,0.0,2.3206443549446796,0.0,6.87935564505532,0.0,6.87935564505532,0.0
1.7108155869082387,0.0,1.7108155869082387,8.0,9.2,0.0,0.0,1.7108155869082387,0.0,7.489184413091761,0.0,7.489184413091761,0.0
0.40304872419069154,0.0,0.40304872419069154,8.0,9.2,0.0,0.0,0.4030487241906915,0.0,8.796951275809308,0.0,8.796951275809308,0.0
